frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
636,10.956,0.98,1,0.107,0.257,0.229,-0.179,0.108,0.49,0.782,0.492,0.022,0.118,0.452,0.028,0.29,0.222,0.52,0,0.386,0,0.02,0,0.03,0.186
637,10.974,0.98,1,0.121,0.259,0.236,-0.17,0.099,0.5,0.806,0.494,0.036,0.122,0.456,0.036,0.296,0.226,0.522,0,0.38,0,0.008,0,0.034,0.172
638,10.991,0.93,1,0.119,0.271,0.233,-0.169,0.099,0.502,0.822,0.488,0.014,0.124,0.416,0.04,0.3,0.228,0.508,0,0.368,0,0,0,0.05,0.142
639,11.008,0.93,1,0.1,0.268,0.228,-0.164,0.094,0.524,0.852,0.5,0.014,0.126,0.422,0.03,0.288,0.23,0.502,0,0.35,0,0,0,0.054,0.13
640,11.025,0.98,1,0.065,0.242,0.234,-0.163,0.093,0.526,0.854,0.506,0,0.134,0.438,0.026,0.272,0.24,0.504,0,0.324,0,0,0,0.062,0.142
641,11.043,0.98,1,0.065,0.261,0.241,-0.16,0.091,0.522,0.838,0.514,0,0.144,0.472,0.014,0.266,0.252,0.508,0,0.3,0,0,0,0.066,0.16
642,11.06,0.98,1,0.068,0.267,0.239,-0.153,0.085,0.51,0.82,0.502,0,0.148,0.492,0.018,0.258,0.254,0.512,0,0.294,0,0,0,0.072,0.166
643,11.077,0.98,1,0.063,0.266,0.238,-0.15,0.084,0.512,0.808,0.49,0,0.15,0.498,0.018,0.254,0.256,0.504,0,0.29,0,0,0,0.072,0.154
644,11.094,0.98,1,0.068,0.271,0.24,-0.148,0.083,0.512,0.806,0.48,0.004,0.146,0.466,0.016,0.264,0.258,0.512,0,0.286,0,0.004,0,0.07,0.148
645,11.112,0.98,1,0.059,0.272,0.245,-0.148,0.083,0.512,0.822,0.492,0.004,0.15,0.458,0.016,0.28,0.256,0.506,0,0.282,0,0.004,0,0.08,0.152
646,11.129,0.98,1,0.048,0.28,0.247,-0.145,0.082,0.496,0.814,0.506,0.004,0.142,0.434,0.012,0.298,0.25,0.488,0,0.288,0,0.004,0,0.09,0.166
647,11.146,0.98,1,0.066,0.28,0.247,-0.143,0.083,0.506,0.834,0.518,0.012,0.14,0.434,0.016,0.292,0.238,0.452,0,0.29,0,0,0,0.104,0.152
648,11.163,0.98,1,0.076,0.285,0.25,-0.14,0.083,0.51,0.83,0.534,0.018,0.132,0.42,0.006,0.282,0.232,0.438,0,0.296,0,0.006,0,0.092,0.148
649,11.18,0.98,1,0.07,0.283,0.249,-0.137,0.08,0.528,0.844,0.544,0.016,0.13,0.426,0.014,0.268,0.222,0.44,0,0.294,0,0.014,0,0.074,0.134
650,11.198,0.98,1,0.087,0.287,0.251,-0.136,0.081,0.53,0.854,0.554,0.02,0.126,0.434,0.008,0.268,0.222,0.454,0,0.324,0,0.032,0,0.042,0.118
651,11.215,0.98,1,0.074,0.295,0.257,-0.122,0.089,0.552,0.894,0.552,0.028,0.12,0.424,0.008,0.272,0.23,0.458,0,0.376,0,0.06,0,0.028,0.066
652,11.232,0.98,1,0.073,0.297,0.279,-0.131,0.114,0.582,0.928,0.534,0.03,0.108,0.394,0,0.272,0.24,0.472,0,0.434,0,0.082,0,0.012,0.028
653,11.249,0.98,1,0.097,0.268,0.259,-0.146,0.12,0.602,0.926,0.514,0.028,0.092,0.372,0.006,0.254,0.23,0.468,0,0.458,0,0.108,0,0.012,0.028
654,11.267,0.98,1,0.097,0.271,0.242,-0.145,0.104,0.606,0.914,0.516,0.012,0.076,0.358,0.01,0.232,0.202,0.46,0,0.452,0,0.112,0,0.018,0.064
655,11.284,0.93,1,0.097,0.267,0.23,-0.141,0.096,0.588,0.88,0.52,0.012,0.064,0.366,0.01,0.206,0.174,0.428,0,0.44,0,0.132,0,0.022,0.106
656,11.301,0.88,1,0.097,0.26,0.215,-0.142,0.093,0.59,0.9,0.536,0.002,0.054,0.36,0.004,0.198,0.16,0.392,0,0.448,0,0.154,0,0.028,0.122
657,11.318,0.88,1,0.097,0.262,0.208,-0.143,0.093,0.582,0.886,0.52,0.002,0.048,0.37,0.002,0.198,0.156,0.374,0,0.466,0,0.182,0,0.02,0.128
658,11.335,0.88,1,0.095,0.26,0.204,-0.146,0.092,0.582,0.906,0.526,0.002,0.046,0.374,0.002,0.188,0.146,0.362,0,0.496,0,0.198,0,0.028,0.136
659,11.353,0.88,1,0.094,0.264,0.206,-0.143,0.091,0.584,0.88,0.534,0,0.044,0.372,0.002,0.176,0.14,0.35,0,0.518,0,0.196,0,0.024,0.13
660,11.37,0.98,1,0.093,0.256,0.204,-0.144,0.092,0.598,0.894,0.544,0,0.038,0.336,0,0.166,0.14,0.336,0,0.518,0,0.188,0,0.028,0.144
661,11.387,0.88,1,0.1,0.235,0.207,-0.147,0.09,0.612,0.89,0.538,0,0.036,0.33,0,0.166,0.146,0.334,0,0.524,0,0.18,0,0.012,0.136
662,11.404,0.98,1,0.098,0.233,0.207,-0.146,0.089,0.61,0.888,0.512,0,0.034,0.306,0,0.162,0.154,0.346,0,0.524,0,0.174,0,0.006,0.128
663,11.422,0.98,1,0.107,0.24,0.207,-0.144,0.088,0.612,0.864,0.502,0,0.03,0.326,0,0.146,0.154,0.354,0,0.544,0,0.19,0,0.002,0.104
664,11.439,0.98,1,0.086,0.248,0.2,-0.147,0.088,0.614,0.876,0.51,0,0.026,0.328,0,0.14,0.154,0.362,0,0.544,0,0.206,0,0.01,0.102
665,11.456,0.98,1,0.102,0.244,0.2,-0.149,0.092,0.618,0.888,0.512,0,0.028,0.352,0,0.138,0.15,0.364,0,0.564,0,0.236,0,0.026,0.118
666,11.473,0.98,1,0.099,0.253,0.201,-0.145,0.091,0.614,0.912,0.522,0,0.026,0.336,0,0.142,0.148,0.362,0,0.58,0,0.246,0,0.042,0.11
667,11.491,0.98,1,0.092,0.229,0.197,-0.146,0.093,0.606,0.88,0.5,0,0.02,0.334,0,0.134,0.148,0.354,0,0.592,0,0.252,0,0.056,0.1
668,11.508,0.98,1,0.093,0.225,0.2,-0.144,0.093,0.618,0.884,0.504,0.014,0.014,0.326,0,0.122,0.154,0.352,0,0.584,0,0.256,0,0.066,0.09
669,11.525,0.98,1,0.119,0.228,0.2,-0.141,0.094,0.632,0.876,0.49,0.014,0.012,0.342,0,0.122,0.162,0.35,0,0.568,0,0.25,0,0.068,0.096
670,11.542,0.98,1,0.126,0.22,0.201,-0.138,0.092,0.644,0.906,0.508,0.014,0.022,0.316,0,0.126,0.172,0.356,0,0.572,0,0.248,0,0.056,0.094
671,11.559,0.98,1,0.122,0.238,0.207,-0.139,0.094,0.646,0.908,0.506,0,0.032,0.302,0,0.124,0.168,0.364,0,0.578,0,0.244,0,0.046,0.076
672,11.577,0.98,1,0.1,0.251,0.213,-0.14,0.096,0.65,0.942,0.526,0.002,0.044,0.308,0,0.118,0.17,0.362,0,0.584,0,0.242,0,0.048,0.09
673,11.594,0.98,1,0.11,0.257,0.213,-0.138,0.096,0.658,0.964,0.512,0.002,0.046,0.316,0,0.118,0.176,0.378,0,0.582,0,0.234,0,0.048,0.092
674,11.611,0.98,1,0.103,0.253,0.22,-0.14,0.098,0.664,0.958,0.51,0.018,0.048,0.324,0,0.122,0.182,0.392,0,0.57,0,0.232,0,0.052,0.106
675,11.628,0.98,1,0.117,0.245,0.215,-0.136,0.097,0.648,0.95,0.492,0.014,0.044,0.31,0,0.116,0.178,0.398,0,0.572,0,0.236,0,0.03,0.116
676,11.646,0.98,1,0.106,0.257,0.21,-0.138,0.098,0.632,0.942,0.502,0.014,0.044,0.336,0,0.108,0.17,0.382,0,0.562,0,0.248,0,0.02,0.128
677,11.663,0.98,1,0.1,0.264,0.21,-0.138,0.098,0.608,0.96,0.494,0,0.046,0.356,0,0.104,0.166,0.36,0,0.566,0,0.266,0,0.01,0.146
678,11.68,0.98,1,0.102,0.263,0.209,-0.14,0.102,0.61,0.954,0.482,0,0.048,0.356,0,0.106,0.166,0.356,0,0.566,0,0.29,0,0.03,0.14
679,11.697,0.98,1,0.111,0.258,0.212,-0.144,0.108,0.642,0.968,0.47,0,0.038,0.298,0,0.112,0.164,0.362,0,0.58,0,0.322,0,0.05,0.112
680,11.714,0.98,1,0.131,0.236,0.202,-0.144,0.111,0.69,0.984,0.446,0.008,0.022,0.278,0,0.12,0.162,0.36,0,0.576,0,0.36,0,0.078,0.078
681,11.732,0.98,1,0.129,0.231,0.203,-0.148,0.115,0.724,0.998,0.414,0.008,0.014,0.268,0,0.112,0.16,0.362,0,0.57,0,0.404,0,0.086,0.062
682,11.749,0.98,1,0.134,0.223,0.202,-0.149,0.12,0.748,0.998,0.382,0.008,0.01,0.296,0,0.106,0.164,0.368,0,0.578,0,0.438,0,0.108,0.06
683,11.766,0.98,1,0.125,0.218,0.2,-0.148,0.122,0.766,0.998,0.37,0,0.008,0.258,0,0.094,0.164,0.386,0,0.596,0,0.454,0,0.128,0.062
684,11.783,0.98,1,0.13,0.204,0.198,-0.147,0.125,0.792,1,0.384,0.012,0.006,0.26,0,0.102,0.162,0.388,0,0.612,0,0.46,0,0.15,0.064
685,11.801,0.98,1,0.131,0.201,0.199,-0.146,0.129,0.802,1,0.398,0.024,0.004,0.274,0,0.098,0.154,0.384,0,0.602,0,0.464,0,0.176,0.086
686,11.818,0.98,1,0.138,0.197,0.194,-0.145,0.131,0.81,1,0.4,0.03,0,0.31,0,0.108,0.148,0.378,0,0.594,0,0.462,0,0.172,0.092
687,11.835,0.98,1,0.134,0.186,0.202,-0.145,0.132,0.812,1,0.398,0.034,0,0.334,0,0.106,0.146,0.386,0.002,0.576,0,0.446,0,0.162,0.094
688,11.852,0.98,1,0.139,0.192,0.21,-0.143,0.133,0.798,1,0.394,0.04,0,0.34,0,0.12,0.15,0.386,0.006,0.57,0,0.436,0,0.134,0.078
689,11.87,0.98,1,0.136,0.206,0.212,-0.144,0.132,0.774,1,0.422,0.042,0,0.332,0,0.11,0.148,0.378,0.006,0.552,0,0.426,0,0.124,0.088
690,11.887,0.98,1,0.133,0.206,0.213,-0.144,0.129,0.764,1,0.426,0.028,0,0.314,0,0.114,0.148,0.376,0.004,0.54,0,0.416,0,0.122,0.09
691,11.904,0.98,1,0.139,0.192,0.212,-0.14,0.127,0.752,1,0.45,0.036,0,0.308,0,0.12,0.148,0.398,0,0.522,0,0.388,0,0.126,0.096
692,11.921,0.98,1,0.111,0.212,0.217,-0.139,0.124,0.748,1,0.456,0.038,0.002,0.348,0,0.138,0.15,0.418,0,0.522,0,0.368,0,0.122,0.092
693,11.938,0.98,1,0.111,0.219,0.219,-0.139,0.126,0.726,1,0.494,0.054,0.024,0.376,0,0.16,0.162,0.438,0,0.528,0,0.354,0,0.152,0.078
694,11.956,0.98,1,0.074,0.272,0.264,-0.131,0.136,0.702,1,0.494,0.05,0.04,0.398,0,0.19,0.174,0.472,0,0.566,0,0.358,0,0.138,0.054
695,11.973,0.93,1,0.08,0.278,0.292,-0.126,0.148,0.692,1,0.498,0.056,0.068,0.418,0,0.238,0.2,0.528,0,0.602,0,0.35,0,0.144,0.022
696,11.99,0.93,1,0.059,0.274,0.309,-0.122,0.154,0.684,1,0.482,0.052,0.076,0.432,0,0.288,0.214,0.598,0,0.628,0,0.336,0,0.114,0
697,12.007,0.93,1,0.075,0.279,0.311,-0.116,0.155,0.69,1,0.484,0.048,0.088,0.454,0,0.316,0.228,0.636,0,0.62,0,0.312,0,0.126,0
698,12.025,0.93,1,0.072,0.275,0.319,-0.114,0.156,0.706,1,0.478,0.054,0.088,0.442,0,0.326,0.232,0.648,0,0.588,0,0.29,0,0.13,0
699,12.042,0.93,1,0.067,0.269,0.319,-0.111,0.154,0.724,1,0.476,0.084,0.084,0.46,0,0.308,0.24,0.638,0,0.572,0,0.266,0,0.13,0
700,12.059,0.93,1,0.063,0.257,0.329,-0.11,0.156,0.746,1,0.482,0.098,0.068,0.446,0,0.302,0.244,0.602,0,0.552,0,0.232,0,0.134,0
701,12.076,0.93,1,0.071,0.251,0.334,-0.114,0.158,0.734,1,0.496,0.114,0.058,0.454,0,0.306,0.238,0.584,0,0.528,0,0.18,0,0.144,0.01
702,12.093,0.93,1,0.085,0.295,0.335,-0.115,0.155,0.742,1,0.502,0.104,0.034,0.444,0,0.328,0.234,0.556,0,0.496,0,0.104,0,0.16,0.01
703,12.111,0.98,1,0.07,0.27,0.354,-0.116,0.154,0.73,0.986,0.5,0.082,0.04,0.502,0,0.338,0.224,0.556,0,0.442,0,0.042,0,0.172,0.01
704,12.128,0.98,1,0.071,0.313,0.362,-0.115,0.149,0.716,0.98,0.508,0.064,0.042,0.552,0.002,0.334,0.22,0.536,0,0.406,0,0.006,0,0.192,0
705,12.145,0.98,1,0.082,0.307,0.356,-0.116,0.143,0.676,0.98,0.524,0.04,0.054,0.568,0.006,0.324,0.208,0.536,0,0.372,0,0,0,0.21,0
706,12.162,0.98,1,0.09,0.315,0.35,-0.114,0.134,0.65,0.982,0.536,0.064,0.056,0.556,0.006,0.318,0.212,0.512,0,0.368,0,0,0,0.226,0
707,12.18,0.98,1,0.08,0.295,0.349,-0.112,0.126,0.628,0.972,0.538,0.064,0.054,0.538,0.004,0.314,0.212,0.518,0,0.364,0,0,0,0.214,0.004
708,12.197,0.98,1,0.09,0.3,0.343,-0.102,0.116,0.612,0.926,0.52,0.056,0.064,0.564,0,0.316,0.216,0.522,0,0.368,0,0,0,0.21,0.026
709,12.214,0.98,1,0.064,0.309,0.331,-0.1,0.112,0.634,0.938,0.482,0.076,0.05,0.548,0,0.318,0.226,0.528,0,0.352,0,0,0,0.186,0.078
710,12.231,0.93,1,0.04,0.302,0.342,-0.089,0.105,0.686,0.944,0.434,0.098,0.04,0.524,0,0.334,0.25,0.52,0,0.338,0,0,0,0.174,0.14
711,12.249,0.93,1,-0.022,0.327,0.346,-0.085,0.1,0.732,0.978,0.414,0.15,0.032,0.49,0,0.336,0.272,0.526,0,0.328,0,0,0,0.152,0.198
712,12.266,0.93,1,0,0.333,0.331,-0.084,0.097,0.744,0.964,0.434,0.108,0.044,0.45,0,0.34,0.278,0.542,0,0.334,0,0,0,0.16,0.234
713,12.283,0.93,1,0.056,0.302,0.329,-0.085,0.096,0.738,0.954,0.454,0.088,0.052,0.44,0,0.332,0.276,0.554,0,0.344,0,0,0,0.164,0.236
714,12.3,0.98,1,-0.001,0.271,0.318,-0.086,0.094,0.706,0.93,0.468,0.056,0.068,0.478,0,0.328,0.27,0.548,0,0.338,0,0,0,0.184,0.214
715,12.317,0.98,1,-0.029,0.311,0.301,-0.087,0.092,0.678,0.908,0.464,0.072,0.08,0.542,0,0.33,0.27,0.548,0,0.336,0,0.008,0,0.184,0.19
716,12.335,0.93,1,0.047,0.315,0.289,-0.087,0.093,0.64,0.876,0.466,0.074,0.092,0.582,0,0.324,0.266,0.526,0,0.322,0,0.026,0,0.174,0.162
717,12.352,0.93,1,0.056,0.314,0.292,-0.089,0.093,0.646,0.886,0.456,0.082,0.088,0.548,0,0.32,0.272,0.52,0,0.322,0,0.05,0,0.134,0.13
718,12.369,0.93,1,0.034,0.294,0.302,-0.086,0.091,0.638,0.882,0.45,0.096,0.09,0.542,0,0.32,0.266,0.51,0,0.318,0,0.068,0,0.114,0.082
719,12.386,0.93,1,0.022,0.322,0.294,-0.087,0.093,0.624,0.892,0.442,0.1,0.082,0.548,0,0.31,0.25,0.508,0,0.322,0,0.096,0,0.094,0.074
720,12.404,0.93,1,0.037,0.29,0.287,-0.085,0.095,0.586,0.87,0.43,0.096,0.084,0.582,0,0.294,0.236,0.506,0,0.326,0,0.136,0,0.108,0.074
721,12.421,0.93,1,0.034,0.286,0.279,-0.083,0.096,0.562,0.83,0.406,0.084,0.084,0.57,0,0.258,0.222,0.506,0,0.344,0,0.186,0,0.126,0.102
722,12.438,0.93,1,0.067,0.278,0.269,-0.082,0.098,0.562,0.818,0.384,0.094,0.098,0.552,0,0.252,0.23,0.496,0,0.354,0,0.216,0,0.142,0.102
723,12.455,0.93,1,0.082,0.26,0.254,-0.082,0.101,0.564,0.808,0.378,0.104,0.098,0.58,0,0.25,0.236,0.472,0,0.364,0,0.232,0,0.14,0.108
724,12.472,0.93,1,0.091,0.263,0.251,-0.082,0.103,0.562,0.82,0.36,0.108,0.09,0.628,0,0.268,0.24,0.464,0,0.364,0,0.24,0,0.134,0.092
725,12.49,0.93,1,0.1,0.264,0.257,-0.083,0.106,0.55,0.812,0.348,0.096,0.086,0.68,0,0.266,0.236,0.468,0,0.37,0,0.244,0,0.144,0.09
726,12.507,0.93,1,0.099,0.26,0.257,-0.083,0.105,0.54,0.8,0.354,0.08,0.09,0.674,0,0.272,0.236,0.484,0,0.372,0,0.236,0,0.152,0.11
727,12.524,0.93,1,0.094,0.274,0.264,-0.086,0.105,0.546,0.812,0.38,0.074,0.092,0.644,0,0.28,0.246,0.49,0,0.36,0,0.22,0,0.14,0.118
728,12.541,0.93,1,0.099,0.255,0.269,-0.088,0.103,0.544,0.812,0.42,0.062,0.1,0.638,0,0.29,0.254,0.512,0,0.36,0,0.218,0,0.14,0.118
729,12.559,0.98,1,0.107,0.279,0.275,-0.087,0.101,0.536,0.812,0.414,0.054,0.106,0.628,0,0.286,0.256,0.514,0,0.364,0,0.226,0,0.138,0.112
730,12.576,0.98,1,0.102,0.281,0.272,-0.087,0.102,0.522,0.8,0.41,0.042,0.118,0.654,0,0.29,0.256,0.516,0,0.366,0,0.238,0,0.146,0.12
731,12.593,0.93,1,0.091,0.269,0.271,-0.089,0.104,0.526,0.796,0.392,0.03,0.114,0.648,0,0.29,0.254,0.488,0,0.368,0,0.242,0,0.134,0.138
732,12.61,0.98,1,0.097,0.278,0.265,-0.089,0.107,0.532,0.8,0.404,0.016,0.108,0.628,0,0.298,0.254,0.498,0,0.36,0,0.25,0,0.124,0.14
733,12.628,0.98,1,0.096,0.271,0.263,-0.088,0.108,0.532,0.792,0.398,0.008,0.112,0.598,0,0.298,0.248,0.506,0,0.364,0,0.254,0,0.12,0.132
734,12.645,0.98,1,0.088,0.28,0.264,-0.082,0.107,0.536,0.788,0.398,0.006,0.112,0.56,0,0.288,0.244,0.506,0,0.362,0,0.254,0,0.098,0.124
735,12.662,0.93,1,0.095,0.268,0.259,-0.081,0.11,0.538,0.78,0.394,0.006,0.118,0.558,0,0.272,0.244,0.506,0,0.36,0,0.252,0,0.086,0.11
736,12.679,0.98,1,0.087,0.271,0.263,-0.077,0.111,0.532,0.778,0.404,0,0.108,0.572,0,0.258,0.242,0.498,0,0.36,0,0.264,0,0.072,0.102
737,12.696,0.98,1,0.074,0.27,0.253,-0.08,0.115,0.51,0.762,0.406,0,0.114,0.584,0,0.258,0.246,0.52,0,0.352,0,0.278,0,0.072,0.088
738,12.714,0.98,1,0.08,0.283,0.262,-0.077,0.113,0.496,0.76,0.41,0.016,0.112,0.608,0,0.256,0.244,0.512,0,0.35,0,0.296,0,0.07,0.104
739,12.731,0.98,1,0.077,0.276,0.258,-0.079,0.117,0.482,0.752,0.41,0.016,0.116,0.62,0,0.256,0.242,0.508,0,0.334,0,0.286,0,0.07,0.112
740,12.748,0.98,1,0.065,0.28,0.26,-0.075,0.114,0.488,0.754,0.41,0.022,0.108,0.624,0,0.25,0.234,0.496,0,0.34,0,0.292,0,0.078,0.114
741,12.765,0.98,1,0.069,0.272,0.254,-0.079,0.117,0.49,0.758,0.408,0.02,0.106,0.62,0,0.252,0.232,0.5,0,0.348,0,0.292,0,0.08,0.116
742,12.783,0.98,1,0.068,0.271,0.252,-0.079,0.117,0.504,0.772,0.424,0.022,0.112,0.594,0,0.258,0.232,0.502,0,0.362,0,0.3,0,0.076,0.118
743,12.8,0.93,1,0.067,0.281,0.259,-0.074,0.113,0.504,0.792,0.422,0.046,0.12,0.596,0,0.264,0.236,0.504,0,0.36,0,0.288,0,0.072,0.13
744,12.817,0.98,1,0.072,0.277,0.261,-0.076,0.114,0.492,0.808,0.408,0.032,0.132,0.59,0,0.278,0.244,0.498,0,0.348,0,0.278,0,0.068,0.134
745,12.834,0.93,1,0.069,0.28,0.268,-0.073,0.113,0.488,0.806,0.376,0.05,0.128,0.606,0,0.266,0.24,0.506,0,0.358,0,0.282,0,0.076,0.128
746,12.851,0.98,1,0.068,0.28,0.269,-0.075,0.117,0.5,0.78,0.342,0.03,0.124,0.578,0,0.26,0.238,0.49,0,0.368,0,0.304,0,0.074,0.116
747,12.869,0.98,1,0.071,0.27,0.257,-0.074,0.118,0.506,0.752,0.336,0.068,0.122,0.558,0,0.248,0.232,0.48,0,0.374,0,0.324,0,0.076,0.092
748,12.886,0.98,1,0.076,0.267,0.254,-0.072,0.119,0.496,0.74,0.348,0.07,0.132,0.542,0,0.258,0.238,0.482,0,0.376,0,0.346,0,0.066,0.088
749,12.903,0.98,1,0.06,0.265,0.254,-0.07,0.119,0.478,0.778,0.372,0.078,0.15,0.578,0,0.268,0.24,0.498,0,0.384,0,0.368,0,0.064,0.092
750,12.92,0.98,1,0.061,0.261,0.245,-0.072,0.121,0.476,0.788,0.39,0.052,0.17,0.598,0,0.282,0.246,0.52,0,0.398,0,0.388,0,0.06,0.084
751,12.938,0.98,1,0.056,0.263,0.248,-0.071,0.12,0.488,0.808,0.382,0.05,0.176,0.63,0,0.27,0.24,0.52,0,0.402,0,0.402,0,0.062,0.078
752,12.955,0.98,1,0.057,0.261,0.244,-0.07,0.121,0.486,0.774,0.36,0.054,0.176,0.626,0,0.254,0.24,0.528,0,0.4,0,0.402,0,0.062,0.062
753,12.972,0.98,1,0.057,0.257,0.241,-0.071,0.121,0.482,0.756,0.354,0.064,0.164,0.632,0,0.232,0.232,0.516,0,0.4,0,0.402,0,0.068,0.06
754,12.989,0.98,1,0.065,0.26,0.241,-0.072,0.119,0.48,0.738,0.358,0.058,0.154,0.616,0,0.238,0.234,0.524,0,0.408,0,0.402,0,0.062,0.058
755,13.007,0.98,1,0.058,0.255,0.24,-0.075,0.122,0.486,0.768,0.388,0.046,0.152,0.612,0,0.25,0.23,0.524,0,0.412,0,0.404,0,0.06,0.06
756,13.024,0.98,1,0.06,0.256,0.24,-0.076,0.123,0.496,0.814,0.384,0.05,0.146,0.614,0,0.248,0.226,0.526,0,0.424,0,0.406,0,0.05,0.08
757,13.041,0.98,1,0.053,0.252,0.237,-0.078,0.127,0.504,0.83,0.386,0.048,0.144,0.594,0,0.24,0.228,0.506,0,0.432,0,0.4,0,0.062,0.076
758,13.058,0.98,1,0.058,0.254,0.242,-0.078,0.128,0.488,0.808,0.388,0.072,0.144,0.596,0,0.24,0.234,0.488,0,0.43,0,0.384,0,0.068,0.084
759,13.075,0.98,1,0.082,0.26,0.249,-0.075,0.127,0.496,0.806,0.416,0.054,0.146,0.588,0,0.266,0.244,0.492,0,0.428,0,0.362,0,0.078,0.068
760,13.093,0.98,1,0.065,0.257,0.254,-0.074,0.128,0.48,0.796,0.42,0.062,0.152,0.606,0,0.288,0.25,0.502,0,0.428,0,0.344,0,0.066,0.074
761,13.11,0.93,1,0.068,0.255,0.251,-0.077,0.13,0.48,0.79,0.414,0.042,0.15,0.596,0,0.312,0.256,0.52,0,0.444,0,0.336,0,0.062,0.068
762,13.127,0.93,1,0.064,0.26,0.255,-0.075,0.13,0.464,0.754,0.392,0.032,0.16,0.63,0.002,0.318,0.268,0.526,0,0.44,0,0.328,0,0.06,0.05
763,13.144,0.93,1,0.052,0.263,0.268,-0.071,0.127,0.47,0.744,0.394,0.022,0.178,0.632,0.004,0.336,0.278,0.536,0,0.432,0,0.316,0,0.068,0.028
764,13.162,0.93,1,0.052,0.267,0.272,-0.073,0.129,0.484,0.76,0.398,0.026,0.186,0.642,0.004,0.346,0.292,0.528,0,0.422,0,0.292,0,0.076,0.026
765,13.179,0.93,1,0.042,0.267,0.28,-0.074,0.128,0.496,0.788,0.416,0.026,0.194,0.624,0.002,0.36,0.3,0.526,0,0.42,0,0.27,0,0.072,0.026
766,13.196,0.93,1,0.053,0.273,0.286,-0.074,0.126,0.514,0.81,0.428,0.018,0.192,0.66,0,0.372,0.308,0.522,0,0.416,0,0.242,0,0.078,0.032
767,13.213,0.93,1,0.035,0.275,0.291,-0.075,0.127,0.52,0.822,0.45,0.008,0.198,0.674,0,0.384,0.318,0.542,0,0.402,0,0.218,0,0.072,0.014
768,13.23,0.98,1,0.043,0.277,0.292,-0.076,0.129,0.524,0.826,0.468,0.012,0.196,0.676,0.008,0.394,0.322,0.54,0,0.392,0,0.188,0,0.082,0.024
769,13.248,0.98,1,0.056,0.283,0.297,-0.077,0.129,0.522,0.844,0.484,0.024,0.194,0.644,0.008,0.398,0.322,0.536,0,0.392,0,0.184,0,0.072,0.028
770,13.265,0.98,1,0.045,0.273,0.298,-0.081,0.133,0.52,0.85,0.476,0.044,0.192,0.634,0.008,0.398,0.31,0.528,0,0.408,0,0.192,0,0.084,0.032
771,13.282,0.98,1,0.064,0.274,0.297,-0.083,0.134,0.524,0.85,0.456,0.04,0.19,0.622,0,0.39,0.302,0.544,0,0.424,0,0.208,0,0.074,0.02
772,13.299,0.98,1,0.057,0.278,0.301,-0.083,0.137,0.534,0.856,0.454,0.024,0.182,0.612,0,0.358,0.294,0.554,0,0.444,0,0.222,0,0.076,0.008
773,13.317,0.93,1,0.046,0.254,0.296,-0.086,0.139,0.538,0.846,0.456,0.02,0.176,0.6,0,0.338,0.288,0.564,0,0.448,0,0.24,0,0.068,0.014
774,13.334,0.93,1,0.072,0.269,0.289,-0.089,0.141,0.544,0.86,0.47,0.03,0.164,0.588,0,0.316,0.276,0.54,0,0.47,0,0.274,0,0.068,0.026
775,13.351,0.93,1,0.076,0.268,0.288,-0.091,0.144,0.554,0.866,0.464,0.056,0.154,0.594,0,0.316,0.274,0.536,0,0.494,0,0.316,0,0.068,0.05
776,13.368,0.93,1,0.068,0.262,0.28,-0.093,0.149,0.588,0.896,0.462,0.044,0.136,0.58,0,0.316,0.268,0.498,0,0.53,0,0.358,0,0.07,0.054
777,13.386,0.93,1,0.071,0.256,0.273,-0.097,0.154,0.618,0.9,0.448,0.032,0.128,0.58,0,0.33,0.272,0.482,0,0.556,0,0.4,0,0.084,0.054
778,13.403,0.93,1,0.08,0.253,0.265,-0.101,0.159,0.634,0.904,0.436,0.026,0.126,0.58,0,0.332,0.268,0.478,0,0.57,0,0.43,0,0.096,0.036
779,13.42,0.93,1,0.088,0.251,0.268,-0.102,0.161,0.622,0.898,0.424,0.026,0.128,0.596,0,0.332,0.27,0.49,0,0.58,0,0.444,0,0.09,0.026
780,13.437,0.93,1,0.068,0.247,0.269,-0.101,0.161,0.612,0.896,0.418,0.044,0.132,0.586,0,0.334,0.268,0.504,0,0.572,0,0.44,0,0.086,0.01
781,13.454,0.93,1,0.062,0.249,0.268,-0.099,0.16,0.592,0.904,0.43,0.05,0.132,0.576,0,0.358,0.262,0.502,0,0.566,0,0.434,0,0.09,0.004
782,13.472,0.93,1,0.068,0.259,0.266,-0.096,0.155,0.59,0.898,0.432,0.052,0.13,0.58,0,0.362,0.254,0.494,0,0.56,0,0.428,0,0.102,0
783,13.489,0.93,1,0.067,0.258,0.263,-0.095,0.154,0.596,0.902,0.422,0.036,0.12,0.6,0,0.362,0.252,0.504,0,0.568,0,0.412,0,0.102,0
784,13.506,0.93,1,0.068,0.237,0.27,-0.092,0.153,0.598,0.88,0.4,0.034,0.118,0.582,0,0.356,0.256,0.508,0,0.564,0,0.406,0,0.096,0
